CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
-0.34448880105211477,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.5501463245073891,-1.396637946621458,0.3914376500568501,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2689189034351983,-0.8658881410838879,23.1
-0.397965417831238,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.46358971591569526,0.46673601979042323,0.2697384733918328,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2669874889303002,0.33251109417960434,17.5
-0.3942956288697522,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-1.3039756975150405,-1.1370457719114058,0.036452224479331274,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.6211633310576345,-0.10892644859977854,20.2
-0.40954379035153915,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.877487680635972,0.03289704287773324,0.036452224479331274,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.348106898136001,-0.16966114408284802,18.2
-0.3052611163454921,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-1.124567454252259,1.049929398591088,0.03716007178855855,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.07036949233172013,1.2731582071490946,13.6
-0.38451547276655956,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.5029336289119198,0.7334403088760932,0.1455618311445193,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3786232473133834,0.2080790351411206,19.6
-0.3090914957477561,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.22437872489865285,0.8223417385713165,0.1276634063254849,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.46302606117741046,0.9324513788294365,15.2
-0.35747481817676746,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.7421446199289622,1.117494485159458,0.18747650395519652,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.41744467886182696,1.1042861270254378,14.5
-0.40469435555964595,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.5674576462257265,0.9076871110787307,0.34138273319005885,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.4133887084015412,0.5739685420757098,15.6
-0.3867954605060025,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-1.0789285151766392,0.6089783073027806,0.3691910203382763,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.3424602180009046,0.6050765568353309,13.9
-0.4202280111583717,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.7421446199289622,0.7725569379419913,0.48416564756563407,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.07635687729690285,0.35324977068601837,16.6
-0.36394998335678513,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.37388559428430523,0.7192160801248573,0.3685842940732243,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.2852903486559348,0.7191392776206076,14.8
-0.40018791022768624,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,0.33115732660803027,0.9183552826421578,0.36924158086036385,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2899713215385821,0.05550162941536087,18.4
-0.3546952157326815,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,0.6128597436609948,0.6658752223077233,0.2601825347172633,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.1410592632109743,-0.06596776155077806,21.0
-0.32924658736443074,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.8995202719138579,0.9076871110787307,0.25714890339200314,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.24638248647149275,1.507208984864338,12.7
-0.2848542347784615,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.3345416812880806,1.117494485159458,0.22782380058115562,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.07345975553955683,0.09105364628349885,14.5
-0.2782581311183516,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.5265399767096538,0.4774041913538499,0.13428683471896952,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-2.710287970369415,2.264170677348447,13.2
-0.3251009748747134,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.918405350152046,0.9396916257690112,0.03175009592517808,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.27342228954006037,0.8776420194910571,13.1
-0.2336833795132269,-0.4805821495531901,-0.4372580131280733,-0.2725985670699252,-0.14421743255530006,-0.2967715248117055,1.0072567123373812,0.017896512873156925,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-2.4068627516499954,1.1724274926893696,13.5
-0.540718424094806,-0.4805821495531901,-0.7553403869031492,-0.2725985670699252,-0.48111230501127655,-0.5532938375470866,-0.013331700563782793,-0.1840927728670777,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.46302606117741046,-0.40667458987043603,18.9
-0.534122320434696,-0.4805821495531901,-0.7553403869031492,-0.2725985670699252,-0.48111230501127655,-0.6980794373731906,-0.2551435893347904,-0.17519412097964818,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.08949049593020696,-0.15040380161260636,20.0
-0.5375522150340318,-0.4805821495531901,-0.7553403869031492,-0.2725985670699252,-0.48111230501127655,-0.6839156286945508,-0.9627989697087681,0.10607406339405057,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.46302606117741046,-0.5414759871621267,21.0
-0.5187353770905083,-0.4805821495531901,-0.7553403869031492,-0.2725985670699252,-0.48111230501127655,-0.5013598723920704,-1.3646334319311775,0.062136969699866845,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.39600597785746283,-0.34001455824267673,24.7
-0.5479628373121314,3.446578823941559,-1.194527517665983,-0.2725985670699252,-1.0944337394824128,0.4885329785929259,-1.6633422357071281,0.8477463618980563,-0.75292215148502,-0.9279366560848691,-0.07191290156437101,0.4384970969652108,-1.200669633258856,30.8
-0.5467812088836896,3.446578823941559,-1.194527517665983,-0.2725985670699252,-1.0944337394824128,1.163674525608131,-1.876705666975664,0.8477463618980563,-0.75292215148502,-0.9279366560848691,-0.07191290156437101,0.4383039555147212,-1.5473017977232035,34.9
-0.5281745263318017,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,0.7639403695664939,-2.335437044203016,1.0094389115344198,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.2411065345646723,-1.12364026337789,26.6
-0.5253869934955785,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.18188729886273206,-2.203862928254086,1.0094389115344198,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.20170567866476,-0.9799508618691647,25.3
-0.521846073406322,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.11578952502907455,-2.207418985441895,1.0094389115344198,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.415899547257908,-0.7384934139730592,24.7
-0.5291162603980933,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.33926295084762764,-1.0161398275259022,1.0094389115344198,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.3179768318595977,-0.42593193234067744,21.2
-0.5194550601769585,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.9483067240291752,-1.236615373170056,0.6957108719804378,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.46302606117741046,-0.3281638859532973,19.3
-0.5160965391068576,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.7846360459648845,-1.2543956591091008,0.6957108719804378,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.46302606117741046,0.25548172429863825,20.0
-0.5079857305485439,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-0.4006394551217367,0.6018661929271626,0.9935123470768041,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.38267921777366914,0.9443020511188162,16.6
-0.5031085393841705,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-1.393679819146432,0.9503597973324379,1.084824649967133,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.46302606117741046,2.723384228561899,14.4
-0.5098691986811271,-0.4805821495531901,-0.616726508423185,-0.2725985670699252,-0.9216671382229377,-1.0742072456170921,-0.23380724620793678,1.1948949065519867,-0.75292215148502,-1.040783030953316,-0.25685789872608367,0.46302606117741046,0.5591552017139854,19.4
-0.5358491633225697,0.6190229230253397,-0.802031377549032,-0.2725985670699252,-0.9994121087897014,-0.5060811419516175,-0.8134445678207928,1.5624699021293353,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.43714510681178254,0.1517883417665683,19.7
-0.544842228006146,0.6190229230253397,-0.802031377549032,-0.2725985670699252,-0.9994121087897014,-0.266870150934575,-0.19824667432984744,1.5624699021293353,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.4064356161839105,-0.4437079407747467,20.5
-0.5428140302170591,0.6190229230253397,-0.802031377549032,-0.2725985670699252,-0.9994121087897014,0.3563374309256137,-1.6882346360217906,1.5624699021293353,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.46302606117741046,-1.0584615657863032,25.0
-0.5435654348720581,0.6190229230253397,-0.802031377549032,-0.2725985670699252,-0.9994121087897014,-0.45099966375690353,-1.6775664644583639,1.5624699021293353,-0.6379617988442776,-0.981390202075186,-0.7654566409207898,0.46302606117741046,-0.5918413443919892,23.4
-0.5507444223542516,3.446578823941559,-1.0413227046091806,-0.2725985670699252,-1.2499236806159404,-0.6241128809402898,-0.7458794812524231,1.8178005386720602,-0.75292215148502,0.36088773057054985,1.222702078567611,0.46302606117741046,0.351768436649846,18.9
-0.5508415696579321,0.1144422403702567,-1.4469506858452865,-0.2725985670699252,-1.310391991056756,1.5177697425741468,-1.659786178519319,2.5139683672971644,-0.5230014462035353,-1.082358011168007,-0.25685789872608367,0.44429134047990393,-1.1280842654864072,35.4
-0.5493665167204144,0.1144422403702567,-1.5169871718141106,-0.2725985670699252,-1.2499236806159404,0.1548965963849464,-1.169050286601686,2.7622205307476158,-0.8678825041257623,-0.5656403999282766,-0.5342753944686502,0.46302606117741046,-0.9858761980138544,24.7
-0.5506016752957821,0.1144422403702567,-1.432359751268448,-0.2725985670699252,-1.2412853505529666,0.8363331694795466,-0.9983595415868575,2.325984346175214,-0.5230014462035353,-0.9041795245336172,-1.551472878858065,0.38576948098150476,-1.2554789925972358,31.6
-0.5228195290411625,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,-0.21965745533910716,-1.4001940038092668,2.068125683528106,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.3428920789727777,-0.8244107880710599,23.3
-0.532964483182666,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,-0.5627363766661808,-0.7601037100036588,1.6217773945381704,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.46302606117741046,-0.47481595553436745,19.6
-0.5238366018327574,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,-0.8554550893580876,-0.08445284431996146,1.7701219663433887,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.42845374153974336,0.10734832068139571,18.7
-0.5193975648339639,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,-0.5013598723920704,0.8827947107640686,1.5643912019686668,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.09953385135567434,0.2984404113476385,16.0
-0.5315786471566916,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,0.26978082233392126,-0.02755592931501873,1.7701725268654767,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.46302606117741046,-0.8436681305413014,22.2
-0.5283608905470257,0.8284715082783929,-0.8764451438909074,-0.2725985670699252,-0.8784754879080688,0.7513503174077022,-0.8952338831403984,2.1521067107157226,-0.17812038828130827,-0.7378796036748534,0.5753945885016192,0.43753138971276173,-0.43333860252153966,25.0
-0.5495727069159814,0.435755410928918,-1.423605190522345,-0.2725985670699252,-1.1972298672318,1.2895750471960479,-0.3227086759031601,2.7800683950445624,-0.75292215148502,-1.1417508400461367,0.06679584630691307,0.39233629029815736,-0.6481320377665413,33.0
-0.5463351243259725,3.7083895555078756,-1.1332455924432623,-0.2725985670699252,-1.353583641371625,0.00853724003899301,-1.8055845232194854,1.4597309212471934,-0.6379617988442776,-0.4230976106207649,-1.089110385953785,0.46302606117741046,-1.148822941992821,23.5
-0.5447589588887055,3.7083895555078756,-1.1332455924432623,-0.2725985670699252,-1.353583641371625,-0.783062289445035,-1.3326289172408972,1.4597309212471934,-0.6379617988442776,-0.4230976106207649,-1.089110385953785,0.46302606117741046,-0.3237198838447801,19.4
-0.5419634956603452,0.1739446793626014,-0.7392903588686269,-0.2725985670699252,-1.2585620106789142,-0.6398504461387791,-1.6775664644583639,1.40234472867769,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.4496993010936168,-0.6407253675856793,22.0
-0.5265686219240203,0.1739446793626014,-0.7392903588686269,-0.2725985670699252,-1.2585620106789142,-1.086797297775884,-1.1299336575357881,1.40234472867769,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.46302606117741046,0.09846031646436108,17.4
-0.5280317792733322,0.1739446793626014,-0.7392903588686269,-0.2725985670699252,-1.2585620106789142,-0.6288341504998369,-1.2650638306725275,1.40234472867769,-0.6379617988442776,-0.375583347518261,0.20550459417819553,0.46302606117741046,-0.538513319089782,20.9
-0.5359423454301817,-0.4805821495531901,-0.04768005992648964,-0.2725985670699252,-1.224008690427019,0.2084043180598108,-2.203862928254086,0.79020848776229,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.2086587708823918,-0.845149464577474,24.2
-0.52196502928838,-0.4805821495531901,-0.04768005992648964,-0.2725985670699252,-1.224008690427019,-0.509228654991315,-1.816252694782912,0.79020848776229,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.07751572599984148,-0.3770479091469874,21.7
-0.535272227294589,-0.4805821495531901,-0.04768005992648964,-0.2725985670699252,-1.224008690427019,-0.34555797692702284,-2.161190242000379,0.79020848776229,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.3473343323340426,-1.022909548918165,22.8
-0.5147027726887459,-0.4805821495531901,-0.04768005992648964,-0.2725985670699252,-1.224008690427019,-0.06228180335421016,-2.2180871570053213,0.79020848776229,-0.6379617988442776,-0.6131546630307806,0.3442133420494796,0.08195797936110641,-0.723680073611335,23.4
-0.537786161602079,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,-0.018216620798439886,-2.2251992713809394,0.26650259997822195,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.4247840539804379,-0.8362614603604394,24.1
-0.5345822831786532,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,0.002242213959596459,-0.8383369681354554,0.39346007094035707,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.19900169835790357,-0.5162933085471956,21.4
-0.5333114378386682,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,-0.008774081679345758,0.21069990226817992,0.16573547945749909,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.014165330239199352,-0.06744909558695046,20.0
-0.5361782745962632,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,-0.2275262379383518,-0.8098885106329841,0.1851001594170758,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.2710434593905849,-0.319275881736263,20.8
-0.5422470071792498,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,-0.0827406381122465,-0.5289599927960782,0.6520771414187803,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.260227538163158,-0.012639736248570831,21.2
-0.5368127059672386,-0.4805821495531901,0.24705681852564476,-0.2725985670699252,-1.016688768915649,-0.6461454722181756,-1.1370457719114058,0.39346007094035707,-0.5230014462035353,-0.060801354464172494,0.11303209559734001,0.44680217933627075,-0.49259196396843674,20.3
-0.5452863299658288,0.8284715082783929,-0.9158406672483709,-0.2725985670699252,-1.1117103996083602,0.6962688392129898,-1.2472835447334827,0.8475441198097056,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.46302606117741046,-1.056980231750131,28.0
-0.5445944032518587,0.8284715082783929,-0.9158406672483709,-0.2725985670699252,-1.1117103996083602,0.526303135069301,0.06490155756801384,0.8475441198097056,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.4384970969652108,-0.7710827627688527,23.9
-0.5461864294734002,0.8284715082783929,-0.9158406672483709,-0.2725985670699252,-1.1117103996083602,0.02742231827717987,-1.2935122881749987,0.8475441198097056,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.46302606117741046,-0.845149464577474,24.8
-0.5464005500611043,0.8284715082783929,-0.9158406672483709,-0.2725985670699252,-1.1117103996083602,-0.18503481190242962,-0.7778839959427035,0.8475441198097056,-0.6379617988442776,-0.7556974523382923,0.2517408434686241,0.34211951317081823,-0.7281240757198524,22.9
-0.5434107922253828,-0.4805821495531901,-0.9698271251826728,-0.2725985670699252,-0.9130288081599639,0.16433913550404053,-0.7316552525011875,0.5334115960790227,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.46302606117741046,-0.41556259408747065,23.9
-0.5420705559541973,-0.4805821495531901,-0.9698271251826728,-0.2725985670699252,-0.9130288081599639,0.5436144567876398,-0.4436146202886638,0.3606462921054605,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.37418099395211957,-0.87329481126475,26.6
-0.5431550370789583,-0.4805821495531901,-0.9698271251826728,-0.2725985670699252,-0.9130288081599639,-0.424245802919472,-0.8347809109476465,0.3553374372862551,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.4454501891828425,0.06438963363239524,22.5
-0.5392631971376312,-0.4805821495531901,-0.9698271251826728,-0.2725985670699252,-0.9130288081599639,-0.2574276118154809,-0.4187222199740014,0.011728129178461402,-0.75292215148502,-0.9576330705239341,0.0205595970164845,0.4292263073417017,-0.5903600103558169,22.2
-0.5422192508067696,-0.4805821495531901,-1.1274092186125269,-0.2725985670699252,-0.5674956056410141,1.136920664770698,0.630314650429634,-0.15304861230524944,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.46302606117741046,-1.02587221699051,23.6
-0.5429290209030483,-0.4805821495531901,-1.1274092186125269,-0.2725985670699252,-0.5674956056410141,1.2502311341998233,-0.19469061714203845,-0.1566889698955616,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.44680217933627075,-0.9962455362670614,28.7
-0.5441542664882446,-0.4805821495531901,-1.1274092186125269,-0.2725985670699252,-0.5674956056410141,0.2084043180598108,-0.0880089015077707,-0.3195949720620288,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.37186329654624234,-0.5355506510174369,22.6
-0.5456451802100367,-0.4805821495531901,-1.1274092186125269,-0.2725985670699252,-0.5674956056410141,0.18951923982162394,0.18936355914132652,-0.31969609310620417,-0.8678825041257623,-0.8210295641042352,-0.30309414801651063,0.3983236752633401,-0.6259120272239551,22.0
-0.545107896142742,0.9855579472181829,0.5695164726737719,-0.2725985670699252,-0.7834538572153575,0.2477482310560354,-0.5325160499838871,-0.02957981736716341,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.42652232703484527,-0.6318373633686446,22.9
-0.5477407863322898,0.9855579472181829,0.5695164726737719,-0.2725985670699252,-0.7834538572153575,-0.11578952502907455,-1.4108621753726938,-0.02957981736716341,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.452016998499494,-0.9206975004222676,25.0
-0.5449274797216208,0.9855579472181829,0.5695164726737719,-0.2725985670699252,-0.7834538572153575,-0.055986777274815006,0.31026950352682997,-0.055315123109786535,-0.6379617988442776,-0.8210295641042352,-0.11814915085479959,0.46302606117741046,-0.2718731925787453,20.6
-0.5292451292703226,-0.4805821495531901,-1.2032820784120861,-0.2725985670699252,-0.9475821284118588,0.5357456741883951,-0.3831616480959121,-0.1158866285708132,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,-0.2886804641287511,-0.8555188028306808,28.4
-0.5306329478943314,-0.4805821495531901,-1.2032820784120861,-0.2725985670699252,-0.9475821284118588,-0.1913298379818248,0.03645310006554197,-0.1158866285708132,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.36510334577910014,-0.16077313986581337,21.4
-0.5294850236324727,-0.4805821495531901,-1.2032820784120861,-0.2725985670699252,-0.9475821284118588,2.808250088850297,0.2640407600853139,-0.1158866285708132,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.46302606117741046,-1.2169643076567527,38.7
-0.5372092255740982,-0.4805821495531901,-1.2032820784120861,-0.2725985670699252,-0.9475821284118588,2.416384715407905,-1.126377600347979,-0.1158866285708132,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.3979373923623598,-1.311769685971788,43.8
-0.5398401331656119,-0.4805821495531901,-1.2032820784120861,-0.2725985670699252,-0.9475821284118588,1.7805870813889244,-0.2160269602688921,-0.1158866285708132,-0.8678825041257623,-0.7853938667773573,-0.2106216494356551,0.46302606117741046,-0.9236601684946124,33.2
-0.5239674533030211,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,0.6962688392129898,0.40272699040986254,-0.47860781402774544,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.42169379077260116,-0.4451892748109191,27.5
-0.5307756949528009,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,0.7812516912848327,0.09690607225829394,-0.43901892523310115,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.43753138971276173,-0.7044227311410935,26.5
-0.5080868430482931,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,0.18951923982162394,0.5983101357393539,-0.5105115034650641,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,-0.3139041268387758,-0.26594785643405544,18.6
-0.5114869986771144,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,-0.23224750749789888,0.6694312794955325,-0.5105115034650641,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.4160926887083987,0.15030700773039593,19.3
-0.5257636871220952,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,-0.18503481190242962,0.7618887663785646,-0.659007756836546,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.3817135105212201,-0.014121070284743225,20.1
-0.5271475405500352,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,-0.6823418721747013,1.0001445979617631,-0.8178183567139119,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.40798074778782834,0.5991512206906408,19.5
-0.5194986773337131,-0.4805821495531901,-0.3759760879053523,-0.2725985670699252,-0.29970737368882766,-0.7059482199724352,0.8294538529469345,-0.7651848532206493,-0.5230014462035353,-0.14395131489355437,1.1302295799867539,0.4392696627671702,0.9235633746124021,19.5
